id,price
148230,6236267
148231,2685392
148232,2959649
148233,4869980
148234,5603755
148235,1675901
148236,1886193
148237,905948
148238,2442841
148239,5125169
148240,1486613
148241,12774103
148242,4287616
148243,3783881
148244,7780688
148245,311856
148246,2510828
148247,3706150
148248,9765825
148249,1886351
148250,11822425
148251,7131656
148252,3053218
148253,3410545
148254,5518253
148255,4800847
148256,4907722
148257,4702028
148258,1206360
148259,4987969
148260,7966896
148261,4637459
148262,6771894
148263,4499731
148264,2114036
148265,692167
148266,1697494
148267,3334634
148268,6138702
148269,3941564
148270,5908676
148271,2226926
148272,9575719
148273,3951377
148274,3591413
148275,2821980
148276,10820276
148277,13296989
148278,3960412
148279,2532521
148280,3975157
148281,6524834
148282,4524535
148283,4424018
148284,2341455
148285,9556009
148286,2491264
148287,5241549
148288,4392620
148289,5725568
148290,9355127
148291,6511190
148292,6068079
148293,4002072
148294,5218383
148295,9555064
148296,4770102
148297,7211564
148298,3574100
148299,4673733
148300,2390623
148301,1193725
148302,3559770
148303,4675538
148304,6199523
148305,3581871
148306,4854422
148307,6903172
148308,4998979
148309,4108180
148310,8531270
148311,6231437
148312,1988247
148313,9845258
148314,2731986
148315,3486145
148316,6001390
148317,4313022
148318,11406028
148319,5082185
148320,9363461
148321,4472033
148322,7857736
148323,4237670
148324,1755576
148325,4266563
148326,4297820
148327,3869690
148328,9334182
148329,3559798
148330,2588770
148331,5913059
148332,3173624
148333,1097252
148334,4401007
148335,6999161
148336,10921193
148337,1244239
148338,2475599
148339,3356456
148340,2763874
148341,9810826
148342,5697026
148343,405435
148344,8115470
148345,5867381
148346,3179131
148347,4992295
148348,5581968
148349,1270198
148350,3167842
148351,358387
148352,6306333
148353,8215513
148354,5924216
148355,6897491
148356,6662029
148357,5890248
148358,3206062
148359,4188664
148360,5382776
148361,9109804
148362,1837598
148363,11102609
148364,1468370
148365,3615805
148366,8531914
148367,6994129
148368,4777756
148369,10014307
148370,7037150
148371,10489227
148372,10778586
148373,4898871
148374,10213515
148375,3558806
148376,5660749
148377,9592719
148378,1763726
148379,6615704
148380,6452108
148381,4604519
148382,6465875
148383,3519064
148384,5953161
148385,2952472
148386,44509521
148387,1754610
148388,4245739
148389,8585174
148390,1900054
148391,8289639
148392,1175209
148393,26467331
148394,6985826
148395,26404526
148396,4073137
148397,4748035
148398,4741102
148399,3320306
148400,7432271
148401,1496800
148402,7143311
148403,7808241
148404,3860130
148405,4169314
148406,1924109
148407,1533392
148408,4051831
148409,3416742
148410,3308591
148411,2803693
148412,5193384
148413,5033313
148414,10566779
148415,4665964
148416,5153386
148417,5406571
148418,5092270
148419,5051415
148420,4832826
148421,2947206
148422,3992373
148423,6546305
148424,4592569
148425,4594560
148426,2249787
148427,2289489
148428,8614971
148429,4233897
148430,5565591
148431,2040870
148432,1683487
148433,4090053
148434,2472865
148435,13967590
148436,2811920
148437,11872388
148438,7017366
148439,5145995
148440,3159422
148441,11513679
148442,8175672
148443,4465571
148444,4800419
148445,7507142
148446,5518913
148447,6175436
148448,3454793
148449,3809775
148450,6481101
148451,2904072
148452,1966446
148453,6884462
148454,4241979
148455,6038474
148456,1866710
148457,757620
148458,4560095
148459,19382605
148460,6616960
148461,7520623
148462,1733375
148463,6399445
148464,138318
148465,2818402
148466,13668776
148467,8192657
148468,11004948
148469,816610
148470,2986110
148471,7728847
148472,4541909
148473,2989287
148474,3071946
148475,3688692
148476,7554433
148477,12274670
148478,5595746
148479,1481035
148480,7206933
148481,3403416
148482,4895455
148483,7737717
148484,4698150
148485,2196309
148486,6685451
148487,2109772
148488,4226337
148489,1196950
148490,2995862
148491,5195586
148492,5910231
148493,3668009
148494,10980681
148495,3461804
148496,6243153
148497,9206809
148498,4234458
148499,2085356
148500,3760177
148501,6045002
148502,3245631
148503,8024690
148504,7384630
148505,9865236
148506,3559221
148507,9020220
148508,4006723
148509,15274700
148510,2318638
148511,3823500
148512,1916958
148513,4490986
148514,3066883
148515,4860742
148516,2279483
148517,2364119
148518,2542119
148519,3482349
148520,2812650
148521,4853159
148522,5432821
148523,1508977
148524,2609739
148525,13495412
148526,5321202
148527,1687971
148528,8629837
148529,4435425
148530,799624
148531,5493827
148532,7208213
148533,5573179
148534,-672695
148535,2852678
148536,18442665
148537,4970226
148538,1122637
148539,3582754
148540,2025573
148541,12669578
148542,6861481
148543,5459037
148544,3552587
148545,4415630
148546,2477612
148547,1090245
148548,5602677
148549,6202390
148550,3481632
148551,7092059
148552,4077590
148553,15025214
148554,3535405
148555,3678736
148556,4021597
148557,2455327
148558,6232416
148559,4775198
148560,32129296
148561,2390728
148562,2014775
148563,6007044
148564,7182259
148565,3622902
148566,1978104
148567,3695879
148568,4640218
148569,2040144
148570,2687967
148571,2159327
148572,8397524
148573,3278179
148574,2848064
148575,2032287
148576,4556856
148577,2621503
148578,10440593
148579,6530773
148580,4825106
148581,7049823
148582,4691923
148583,6656612
148584,8189665
148585,1453413
148586,1355499
148587,12557383
148588,11173474
148589,3720816
148590,5919141
148591,4232402
148592,10781516
148593,1428319
148594,2096719
148595,5246507
148596,8631360
148597,2692173
148598,2946152
148599,6449425
148600,2111269
148601,3349465
148602,14788774
148603,4863951
148604,6514396
148605,8284550
148606,144493
148607,1370730
148608,5047574
148609,4316767
148610,2435268
148611,1337586
148612,3379600
148613,14205365
148614,3775580
148615,5485162
148616,3702169
148617,2298677
148618,10709577
148619,5046139
148620,11551569
148621,1040001
148622,19759638
148623,7122991
148624,3310730
148625,3746431
148626,5959637
148627,10464500
148628,2309837
148629,7541425
148630,22639602
148631,3660203
148632,2638389
148633,6455476
148634,8528118
148635,13260066
148636,3537928
148637,4972267
148638,4302777
148639,2333482
148640,6060340
148641,1859136
148642,5018031
148643,10702146
148644,2003398
148645,4209935
148646,7998146
148647,1227210
148648,2571453
148649,1137074
148650,2270624
148651,9743357
148652,5098376
148653,3960996
148654,1283404
148655,3212710
148656,5129028
148657,7309210
148658,4336590
148659,5235550
148660,8634345
148661,6078660
148662,3165311
148663,2346499
148664,1086630
148665,4744735
148666,2931646
148667,5533347
148668,3758288
148669,13182289
148670,3388844
148671,3731362
148672,39076601
148673,10408877
148674,1551431
148675,2223021
148676,9956418
148677,11704167
148678,9262089
148679,2971985
148680,27203703
148681,3608343
148682,6239872
148683,3854972
148684,2876946
148685,4027461
148686,1719529
148687,1759946
148688,5913768
148689,7355200
148690,3512757
148691,3121127
148692,4467097
148693,4905145
148694,4220137
148695,6000950
148696,5797940
148697,6399135
148698,4803734
148699,2771328
148700,1889937
148701,2665127
148702,1905110
148703,4657814
148704,3345422
148705,1873340
148706,2986151
148707,3914219
148708,3074905
148709,2741720
148710,26230051
148711,7142895
148712,5242969
148713,11015880
148714,10278041
148715,2151869
148716,5796491
148717,1779034
148718,6076990
148719,3939603
148720,4050728
148721,6361512
148722,3088044
148723,3541832
148724,2989808
148725,5205945
148726,4063854
148727,7259370
148728,2072098
148729,10462430
148730,5584049
148731,6374134
148732,5403230
148733,5435366
148734,3703517
148735,1968595
148736,10592374
148737,5192253
148738,1055304
148739,2595609
148740,5093616
148741,15987533
148742,7720164
148743,1613552
148744,5996160
148745,10218231
148746,4117532
148747,-134762
148748,7383188
148749,2193743
148750,3045678
148751,4935609
148752,4832162
148753,5081331
148754,6135487
148755,4435191
148756,5037977
148757,8396681
148758,3340066
148759,4619764
148760,3728168
148761,22695085
148762,9194590
148763,6490911
148764,6316825
148765,5733867
148766,5147018
148767,2337227
148768,4876933
148769,2790517
148770,8561197
148771,3292097
148772,5575627
148773,593269
148774,5130276
148775,2998928
148776,6493010
148777,1927640
148778,5433411
148779,4569437
148780,3566549
148781,8849708
148782,3704539
148783,2879101
148784,12063639
148785,3762703
148786,16783706
148787,2291697
148788,3235405
148789,6296221
148790,2908777
148791,3665018
148792,1883357
148793,9513847
148794,5794500
148795,2757667
148796,4808234
148797,2194927
148798,4286729
148799,2329940
148800,4292475
148801,7590658
148802,5353010
148803,3486397
148804,6221363
148805,5447491
148806,1727756
148807,11958833
148808,4795779
148809,5274389
148810,1601676
148811,5715860
148812,2489681
148813,6348124
148814,7693144
148815,7167385
148816,5660706
148817,2147534
148818,2326050
148819,12244629
148820,4293901
148821,2521244
148822,4650819
148823,6349468
148824,5517447
148825,1398073
148826,3960722
148827,2354388
148828,4235340
148829,9326890
148830,9431146
148831,3484114
148832,6462185
148833,2054756
148834,1706861
148835,5017029
148836,613797
148837,3368524
148838,8431601
148839,6690521
148840,4276024
148841,2713293
148842,3853667
148843,5778048
148844,3847463
148845,983514
148846,8823788
148847,1114051
148848,5882185
148849,3390694
148850,6193712
148851,8173753
148852,8007054
148853,1632071
148854,5067048
148855,7008904
148856,3088148
148857,29840338
148858,4874297
148859,4137639
148860,4378358
148861,1485276
148862,4632470
148863,5218183
148864,1412695
148865,3680156
148866,2767882
148867,1836969
148868,10349989
148869,6326524
148870,5458715
148871,3694170
148872,6029990
148873,2721955
148874,1307125
148875,6682471
148876,9684853
148877,6592167
148878,4772537
148879,3515747
148880,7844861
148881,1352666
148882,2881149
148883,5222607
148884,3659988
148885,860475
148886,4500553
148887,5193659
148888,6146385
148889,4614778
148890,1400910
148891,1700150
148892,4376179
148893,4401023
148894,3671145
148895,3465309
148896,3257710
148897,3300146
148898,5188945
148899,8077691
148900,3309666
148901,4913088
148902,5503185
148903,-37647
148904,23306558
148905,-367954
148906,3812101
148907,3121762
148908,4718639
148909,7722787
148910,3998822
148911,5358504
148912,4212648
148913,4083028
148914,2121085
148915,5829639
148916,4517648
148917,2457084
148918,2528073
148919,4197209
148920,1881316
148921,4258192
148922,6072730
148923,3808831
148924,140286
148925,2318495
148926,1779611
148927,2616070
148928,2291597
148929,5323291
148930,4277807
148931,6513351
148932,6396185
148933,1656949
148934,3858936
148935,2992621
148936,3403320
148937,8041021
148938,9533360
148939,3861608
148940,8264395
148941,7094158
148942,3326734
148943,4537338
148944,2782808
148945,16554450
148946,1045052
148947,3725796
148948,4270331
148949,2072000
148950,4325527
148951,4085548
148952,3103289
148953,3869229
148954,5802131
148955,7962733
148956,5532272
148957,5121528
148958,7030678
148959,3047789
148960,4379950
148961,726814
148962,7868429
148963,5340796
148964,4099706
148965,6876036
148966,4185130
148967,9513562
148968,5074273
148969,3527396
148970,6220376
148971,4719987
148972,3183265
148973,1538909
148974,3997529
148975,1990624
148976,2488384
148977,5421261
148978,3397603
148979,7012377
148980,3901780
148981,7384104
148982,5595425
148983,2143883
148984,6949608
148985,4402236
148986,4621926
148987,7447051
148988,4154653
148989,2292769
148990,8025517
148991,4589338
148992,6752245
148993,5079897
148994,4002318
148995,6587072
148996,3051112
148997,11495672
148998,7313939
148999,4488645
149000,16884744
149001,2229443
149002,5509001
149003,3185550
149004,5848693
149005,5015281
149006,3942052
149007,9444491
149008,5266928
149009,2448296
149010,354676
149011,5080912
149012,9049566
149013,1619814
149014,910383
149015,2883095
149016,6208796
149017,7333731
149018,4225342
149019,4424697
149020,3626264
149021,14454837
149022,9027241
149023,4411589
149024,4546119
149025,7415987
149026,4007394
149027,6144638
149028,4800986
149029,2333419
149030,10337961
149031,491326
149032,3568067
149033,4110996
149034,2618926
149035,4422428
149036,3641714
149037,4134166
149038,4673966
149039,5575410
149040,3931740
149041,4531233
149042,3867353
149043,8615788
149044,5137022
149045,9010607
149046,4494750
149047,14582306
149048,1597754
149049,2659841
149050,1710323
149051,5527399
149052,3959906
149053,7695249
149054,3560526
149055,2606779
149056,3143071
149057,5276057
149058,3067933
149059,7123801
149060,4045652
149061,3074872
149062,4284476
149063,4248202
149064,4296106
149065,783928
149066,3915821
149067,4248520
149068,1905080
149069,3978509
149070,6361396
149071,9686863
149072,108608
149073,3258404
149074,5191312
149075,4285002
149076,4394093
149077,7829344
149078,1779119
149079,16415126
149080,4500802
149081,4223438
149082,3960777
149083,4297727
149084,9099083
149085,5178305
149086,6769639
149087,1764232
149088,7592637
149089,3385638
149090,3358670
149091,3266882
149092,3065225
149093,6119623
149094,1885931
149095,3848416
149096,4583978
149097,1064847
149098,7259868
149099,2729454
149100,5034274
149101,6928310
149102,1380294
149103,1868747
149104,4736201
149105,2261649
149106,9125184
149107,9241912
149108,4460028
149109,6854079
149110,6220548
149111,2346840
149112,5676293
149113,1306881
149114,3389440
149115,2617420
149116,5003476
149117,6853793
149118,2858675
149119,2838096
149120,8215292
149121,5630843
149122,7044583
149123,7823437
149124,11003948
149125,3978401
149126,3758955
149127,9970544
149128,4679834
149129,7165612
149130,5009621
149131,1639918
149132,3513775
149133,14921735
149134,3371043
149135,3471658
149136,6111685
149137,5843598
149138,2909039
149139,3303527
149140,3202800
149141,21014954
149142,8915068
149143,3646241
149144,2998228
149145,3521516
149146,5975480
149147,3147870
149148,5369815
149149,1358644
149150,2854480
149151,3989617
149152,8342144
149153,5706942
149154,4662114
149155,4773292
149156,4938015
149157,2698586
149158,3873737
149159,12104142
149160,2864895
149161,8266566
149162,14380500
149163,4000578
149164,13518258
149165,4250961
149166,2759356
149167,6479021
149168,5672528
149169,7833823
149170,2944193
149171,14396369
149172,5814752
149173,6930099
149174,5690473
149175,6011360
149176,4999558
149177,14721666
149178,6000164
149179,5514638
149180,26906558
149181,8440038
149182,5882524
149183,2743913
149184,1740840
149185,4647869
149186,3894975
149187,4012695
149188,2751908
149189,1952025
149190,6998514
149191,5230833
149192,5026343
149193,1342355
149194,3994300
149195,4839977
149196,5339625
149197,3646535
149198,4462824
149199,1916708
149200,4138565
149201,5007727
149202,7898199
149203,5144313
149204,7490493
149205,8006411
149206,3814179
149207,4936857
149208,7573745
149209,2091377
149210,7533612
149211,9756503
149212,4806921
149213,5022664
149214,8554530
149215,8302430
149216,2843725
149217,14223377
149218,2805310
149219,2984968
149220,2557585
149221,7159132
149222,7113342
149223,3727685
149224,4581193
149225,4360032
149226,6683918
149227,4303334
149228,4813201
149229,22070012
149230,5267635
149231,1556388
149232,11830304
149233,7172338
149234,3250118
149235,5056684
149236,8669213
149237,4085815
149238,8592296
149239,4460019
149240,1490740
149241,3660741
149242,6349961
149243,3509022
149244,4873346
149245,4827844
149246,1185958
149247,5743097
149248,2212964
149249,6179819
149250,2405098
149251,3025134
149252,9009772
149253,6223084
149254,1590346
149255,1977954
149256,10499085
149257,6225343
149258,3030862
149259,4770375
149260,2144713
149261,4246762
149262,4156830
149263,11008676
149264,4852103
149265,3162149
149266,820484
149267,2638230
149268,5768833
149269,9462868
149270,5323542
149271,3287402
149272,1156475
149273,3371959
149274,3269189
149275,1540735
149276,2981312
149277,4575653
149278,9056181
149279,4039886
149280,4573513
149281,9965549
149282,2789013
149283,8156047
149284,7645798
149285,5755609
149286,7593009
149287,1307570
149288,3676616
149289,5679085
149290,3529750
149291,9204558
149292,1449032
149293,4309821
149294,1476061
149295,2242480
149296,5828668
149297,3133003
149298,2080948
149299,3875549
149300,9902746
149301,5786558
149302,1410781
149303,6543581
149304,5614216
149305,2783005
149306,6529559
149307,9228331
149308,972825
149309,3305076
149310,4232913
149311,16707727
149312,3396180
149313,18621210
149314,11582805
149315,7482974
149316,3693568
149317,4713379
149318,7283374
149319,3244508
149320,7568059
149321,3634748
149322,9096518
149323,7134285
149324,3218539
149325,2852864
149326,5049744
149327,4769388
149328,1752365
149329,1195884
149330,5282067
149331,1866853
149332,5329691
149333,5214226
149334,5120043
149335,3132582
149336,4963526
149337,4436829
149338,3911803
149339,4234874
149340,5756291
149341,3435654
149342,-386615
149343,8057866
149344,4407935
149345,6694024
149346,8911126
149347,3259669
149348,10860768
149349,2131290
149350,12093600
149351,6096559
149352,1231404
149353,166020
149354,15313263
149355,6913135
149356,6593341
149357,3910726
149358,5065247
149359,5020836
149360,5824425
149361,3046252
149362,20287510
149363,5268845
149364,4417787
149365,3613946
149366,4198648
149367,3136869
149368,5387324
149369,4846035
149370,3137148
149371,2587166
149372,2348568
149373,196890
149374,5118218
149375,4668829
149376,2843651
149377,8817757
149378,2335601
149379,4242763
149380,4073590
149381,553563
149382,4086817
149383,13469679
149384,2703154
149385,5977208
149386,14976188
149387,4013559
149388,7759965
149389,2379278
149390,2675487
149391,2164944
149392,5503383
149393,8554971
149394,3120956
149395,5036237
149396,2303703
149397,2819583
149398,1059737
149399,2519595
149400,5019425
149401,3769764
149402,5016013
149403,6883909
149404,6471292
149405,4311576
149406,3080385
149407,3199702
149408,6833743
149409,13746672
149410,1606397
149411,4494281
149412,6319828
149413,3274334
149414,6604865
149415,6236187
149416,4879971
149417,2626614
149418,10220445
149419,-1077184
149420,5386113
149421,2397441
149422,2725849
149423,2375111
149424,7476168
149425,2684088
149426,7520541
149427,6312340
149428,7570601
149429,2650957
149430,9312317
149431,858014
149432,11966501
149433,2885390
149434,1616328
149435,1461095
149436,2950675
149437,3333374
149438,694731
149439,6786116
149440,126715
149441,6163440
149442,1221984
149443,3428271
149444,4744191
149445,6656695
149446,6811872
149447,2786703
149448,4034594
149449,6946675
149450,2529202
149451,2602862
149452,5451105
149453,5378184
149454,4782618
149455,4604290
149456,6530926
149457,5169814
149458,4765904
149459,3903540
149460,4350374
149461,7765177
149462,5120493
149463,3563448
149464,5621858
149465,9559056
149466,4297939
149467,6306681
149468,8496359
149469,4851663
149470,3131080
149471,3810048
149472,7697718
149473,2151925
149474,1755532
149475,1624299
149476,6239360
149477,2366981
149478,6150082
149479,1999063
149480,5093141
149481,5347552
149482,6512641
149483,13044237
149484,7478781
149485,3112904
149486,5284737
149487,5396522
149488,5450072
149489,2278486
149490,1992130
149491,2483413
149492,4836846
149493,4555384
149494,4971233
149495,2827560
149496,5458371
149497,5866007
149498,2211582
149499,1165600
149500,4189988
149501,6514676
149502,4632444
149503,2188418
149504,3442080
149505,3998059
149506,-647854
149507,2587892
149508,2855808
149509,6209418
149510,9512218
149511,1347853
149512,3783899
149513,2265053
149514,3449588
149515,2146886
149516,1670360
149517,3251262
149518,4342510
149519,4427011
149520,5115478
149521,1806732
149522,3121673
149523,1315964
149524,11205939
149525,2223752
149526,1586586
149527,2837562
149528,4218209
149529,5015143
149530,14019776
149531,5491644
149532,5764632
149533,4089772
149534,2420847
149535,9226219
149536,2880713
149537,3989812
149538,4199069
149539,6272923
149540,3223817
149541,6032422
149542,5497289
149543,2121505
149544,13516376
149545,3727884
149546,2487732
149547,2168033
149548,5329615
149549,8644109
149550,5285576
149551,3602191
149552,4915957
149553,11862725
149554,4645078
149555,205028
149556,4860058
149557,3831900
149558,2624979
149559,19703340
149560,5063083
149561,80598
149562,3606190
149563,6339524
149564,4882068
149565,1254849
149566,3006943
149567,2204615
149568,1906113
149569,5043408
149570,1256521
149571,5392452
149572,4658004
149573,7584588
149574,6751437
149575,32672576
149576,5943999
149577,4859824
149578,5369483
149579,14470198
149580,1638575
149581,4072343
149582,3766640
149583,4779609
149584,11957606
149585,8005116
149586,6182803
149587,2299370
149588,5089260
149589,5481478
149590,5579252
149591,4990257
149592,4292185
149593,4186439
149594,15265507
149595,16845816
149596,2581215
149597,9170085
149598,2645874
149599,2107230
149600,4825147
149601,2843751
149602,6249895
149603,4217296
149604,1653456
149605,2582372
149606,3166564
149607,3896227
149608,4801054
149609,1677199
149610,2930592
149611,988764
149612,2347269
149613,3574278
149614,2692645
149615,4016544
149616,6747963
149617,4828460
149618,3427656
149619,2543667
149620,1825738
149621,3467449
149622,4297576
149623,7021864
149624,15492691
149625,5235115
149626,3842121
149627,2423501
149628,3102892
149629,1826666
149630,1465544
149631,5488114
149632,4853193
149633,3065442
149634,4186387
149635,10108223
149636,7066903
149637,6950351
149638,1360784
149639,6276650
149640,5033110
149641,989982
149642,2698616
149643,2509033
149644,3031224
149645,6599986
149646,3219475
149647,5367679
149648,4311444
149649,10414889
149650,26785974
149651,8265193
149652,6079949
149653,3886282
149654,8312214
149655,2835951
149656,4464770
149657,4267534
149658,3216689
149659,5477691
149660,9430282
149661,2790705
149662,3340754
149663,8231544
149664,1024199
149665,2585063
149666,4940888
149667,2517768
149668,11831934
149669,2038795
149670,2926184
149671,15022563
149672,3199363
149673,20349673
149674,3995701
149675,4537715
149676,3182182
149677,8834280
149678,1384746
149679,14124266
149680,2254877
149681,4966904
149682,1687290
149683,14319217
149684,3706171
149685,1575836
149686,9521164
149687,5202657
149688,2504918
149689,4517309
149690,4132092
149691,14682972
149692,2747795
149693,2022998
149694,5883896
149695,6983724
149696,11666810
149697,5125337
149698,2543076
149699,2288132
149700,2958042
149701,11315595
149702,3632897
149703,2098998
149704,2209433
149705,671408
149706,4124586
149707,2984987
149708,9642307
149709,7359914
149710,7278145
149711,5033468
149712,7590975
149713,9934606
149714,4466137
149715,6452936
149716,3767084
149717,6682773
149718,3772821
149719,4644041
149720,7781475
149721,3112934
149722,4988408
149723,13680213
149724,3042758
149725,2258239
149726,4880606
149727,4162862
149728,4579506
149729,3153968
149730,3722502
149731,8275031
149732,2937046
149733,7720709
149734,4296497
149735,5244954
149736,7467927
149737,3632367
149738,6463384
149739,6093746
149740,2743687
149741,2278687
149742,3766019
149743,6524029
149744,8381702
149745,2574046
149746,8708568
149747,5541355
149748,21633113
149749,7009422
149750,4310714
149751,2270847
149752,592029
149753,2806942
149754,3455468
149755,939769
149756,2562767
149757,7552009
149758,3683439
149759,2951670
149760,4857549
149761,3298748
149762,2017795
149763,6528831
149764,4008289
149765,4041867
149766,3944049
149767,5928567
149768,8774184
149769,2334392
149770,1681958
149771,11847905
149772,2885477
149773,5106635
149774,2751019
149775,6305439
149776,3312243
149777,5159441
149778,3448937
149779,2320087
149780,2048393
149781,4817971
149782,4749301
149783,3546440
149784,7648829
149785,8451906
149786,1979443
149787,7803326
149788,3005914
149789,3536136
149790,3809263
149791,3576461
149792,5204895
149793,6172264
149794,4719977
149795,11089089
149796,3470880
149797,7096062
149798,4140859
149799,5530054
149800,13349966
149801,4644567
149802,8166772
149803,3793224
149804,3798917
149805,3747058
149806,12193324
149807,3436862
149808,8000814
149809,5528821
149810,4241466
149811,8196857
149812,1598534
149813,3985925
149814,-78808
149815,2607930
149816,11889127
149817,3132935
149818,2404421
149819,9228238
149820,3366365
149821,4989703
149822,19179631
149823,3898953
149824,12072666
149825,2330786
149826,2555636
149827,3775258
149828,8073128
149829,2582995
149830,6310628
149831,4505947
149832,3174653
149833,8226833
149834,4284696
149835,4576244
149836,2323185
149837,2181782
149838,3262580
149839,17859327
149840,2796357
149841,7001029
149842,3458955
149843,2801569
149844,3266083
149845,20305205
149846,6333419
149847,5093211
149848,7324148
149849,3939928
149850,6148583
149851,3209950
149852,5885720
149853,2872793
149854,5565806
149855,1173284
149856,6248593
149857,-137935
149858,3666757
149859,5752750
149860,3436803
149861,3830286
149862,4889361
149863,3924967
149864,950160
149865,2063633
149866,2116583
149867,11514130
149868,10158454
149869,5999344
149870,4188881
149871,6182668
149872,6283261
149873,4546299
149874,5111626
149875,4121169
149876,5742750
149877,8600381
149878,2619223
149879,3348809
149880,3093568
149881,2281511
149882,6568152
149883,3400964
149884,9820892
149885,2953832
149886,2998768
149887,7091376
149888,10835339
149889,8089629
149890,3854292
149891,6451133
149892,23772921
149893,7613612
149894,10376977
149895,6979081
149896,4598329
149897,6510133
149898,2601556
149899,247567
149900,4572984
149901,4194731
149902,8425727
149903,2947951
149904,6425299
149905,2716442
149906,3891539
149907,7135005
149908,2704634
149909,4001199
149910,7696861
149911,3445450
149912,4019265
149913,3891891
149914,3872612
149915,5650783
149916,6115051
149917,12946529
149918,4468715
149919,14813901
149920,7077656
149921,7540259
149922,3450689
149923,5501398
149924,2528648
149925,4735668
149926,1867408
149927,2257841
149928,7313482
149929,1351402
149930,6020263
149931,2791046
149932,-263519
149933,3900649
149934,11293278
149935,5009803
149936,6781561
149937,3002843
149938,9420709
149939,4465571
149940,7168915
149941,7088225
149942,7290004
149943,6800779
149944,1420159
149945,847666
149946,4656249
149947,5913700
149948,5134625
149949,4709786
149950,4456810
149951,3572008
149952,5952654
149953,5488628
149954,3326736
149955,4558441
149956,6261538
149957,4178378
149958,4567590
149959,7482736
149960,11155500
149961,3190474
149962,11212123
149963,4277544
149964,4395586
149965,6724801
149966,4165664
149967,8372606
149968,598933
149969,2847334
149970,9725782
149971,3119446
149972,12628512
149973,9650527
149974,11271402
149975,31835
149976,3592601
149977,4721909
149978,5444426
149979,4799030
149980,3384559
149981,3518716
149982,5074218
149983,9101750
149984,4119010
149985,2055158
149986,44874
149987,2212946
149988,7320832
149989,5602962
149990,7637706
149991,4108481
149992,4339913
149993,4936382
149994,2823045
149995,6859155
149996,3993158
149997,4259107
149998,3282997
149999,7606110
150000,4818756
150001,1848566
150002,1923941
150003,4091645
150004,3218045
150005,3196513
150006,7366852
150007,3757842
150008,4035260
150009,3227263
150010,6414834
150011,15080092
150012,5340785
150013,7372756
150014,2550435
150015,3659515
150016,4895282
150017,3851055
150018,1144866
150019,3643458
150020,3703786
150021,5043905
150022,1828765
150023,5402847
150024,8866785
150025,10776564
150026,5075109
150027,5501395
150028,2343021
150029,4412583
150030,1230024
150031,2377932
150032,3501163
150033,3437031
150034,2422529
150035,3018236
150036,4548179
150037,4132947
150038,5141110
150039,2462774
150040,2907794
150041,8204957
150042,4877832
150043,21149043
150044,2448019
150045,590899
150046,4089489
150047,3770459
150048,6214932
150049,782139
150050,7891473
150051,989048
150052,8825365
150053,4027766
150054,3225241
150055,8543301
150056,4733139
150057,17864162
150058,3306976
150059,6991327
150060,4728446
150061,5358390
150062,3870688
150063,2368946
150064,4152838
150065,3530841
150066,5660848
150067,5429272
150068,3757712
150069,4901108
150070,7393887
150071,1764110
150072,11942528
150073,3487372
150074,3317615
150075,2347529
150076,7701580
150077,6253479
150078,27306166
150079,4750114
150080,3878621
150081,4661200
150082,5929898
150083,4780677
150084,4193588
150085,3912637
150086,3868126
150087,6594550
150088,4706467
150089,10894694
150090,1593897
150091,1804966
150092,1905464
150093,2518862
150094,2358148
150095,5117585
150096,4018221
150097,2054628
150098,4995368
150099,5210019
150100,1270198
150101,5214587
150102,7836317
150103,3107943
150104,2405752
150105,3783931
150106,3660242
150107,5877640
150108,4442338
150109,2568192
150110,6450500
150111,4659341
150112,4536649
150113,5887635
150114,7200165
150115,2952961
150116,1784691
150117,3193822
150118,3839429
150119,3935169
150120,1823619
150121,8257599
150122,3161924
150123,3857808
150124,3252086
150125,1224952
150126,1447729
150127,2333760
150128,2234803
150129,5036104
150130,9071847
150131,11167929
150132,6825234
150133,12504888
150134,7530958
150135,1507051
150136,2676109
150137,1915585
150138,2681327
150139,5160919
150140,4270255
150141,3974962
150142,8785584
150143,2543955
150144,4399289
150145,11676780
150146,-176347
150147,7246837
150148,929601
150149,11892234
150150,5210833
150151,4310570
150152,6657738
150153,3685136
150154,5587254
150155,7879562
150156,3703262
150157,4558309
150158,4814638
150159,3731952
150160,1978619
150161,3998530
150162,2015931
150163,3117836
150164,6534128
150165,8023835
150166,3180593
150167,279781
150168,5213193
150169,8769590
150170,5900043
150171,4388090
150172,4235662
150173,2082370
150174,6364486
150175,1651710
150176,3902072
150177,5631011
150178,2506090
150179,5077684
150180,3161914
150181,1852765
150182,3879843
150183,683757
150184,6861503
150185,2745105
150186,9603317
150187,1252711
150188,5050721
150189,4558904
150190,3977254
150191,3413927
150192,3897629
150193,3257636
150194,480608
150195,2748820
150196,2998970
150197,1151567
150198,2809306
150199,5792604
150200,212494
150201,5531435
150202,6003650
150203,5915258
150204,3435015
150205,5649643
150206,2055817
150207,205862
150208,8252160
150209,3817951
150210,1285975
150211,4409754
150212,8451356
150213,5415735
150214,5726369
150215,2655973
150216,2803206
150217,8659778
150218,5406495
150219,7019715
150220,5853572
150221,4111695
150222,1496217
150223,3109201
150224,4168908
150225,5100782
150226,1195803
150227,5934747
150228,3430904
150229,5922285
150230,5115620
150231,3957588
150232,1868949
150233,2642057
150234,5658107
150235,4656543
