ID,TARGET
5794,2
5795,2
5796,1
5797,1
5798,1
5799,1
5800,1
5801,1
5802,1
5803,1
5804,1
5805,1
5806,1
5807,1
5808,1
5809,1
5810,2
5811,2
5812,2
5813,1
5814,1
5815,1
5816,1
5817,2
5818,1
5819,1
5820,1
5821,2
5822,1
5823,2
5824,2
5825,2
5826,0
5827,0
5828,1
5829,2
5830,2
5831,2
5832,0
5833,0
5834,0
5835,0
5836,2
5837,0
5838,2
5839,2
5840,2
5841,1
5842,0
5843,0
5844,1
5845,0
5846,0
5847,0
5848,1
5849,0
5850,0
5851,1
5852,2
5853,1
5854,0
5855,2
5856,0
5857,2
5858,0
5859,1
5860,2
5861,0
5862,1
5863,1
5864,1
5865,0
5866,0
5867,1
5868,0
5869,2
5870,2
5871,1
5872,1
5873,1
5874,1
5875,0
5876,1
5877,2
5878,2
5879,2
5880,2
5881,2
5882,1
5883,2
5884,2
5885,1
5886,1
5887,1
5888,1
5889,1
5890,0
5891,1
5892,0
5893,1
5894,1
5895,1
5896,1
5897,1
5898,1
5899,1
5900,2
5901,1
5902,1
5903,1
5904,1
5905,1
5906,1
5907,0
5908,2
5909,0
5910,0
5911,0
5912,0
5913,2
5914,2
5915,0
5916,0
5917,2
5918,1
5919,0
5920,1
5921,1
5922,1
5923,1
5924,2
5925,1
5926,2
5927,0
5928,2
5929,2
5930,0
5931,1
5932,1
5933,1
5934,1
5935,2
5936,0
5937,1
5938,0
5939,0
5940,1
5941,2
5942,2
5943,2
5944,2
5945,1
5946,2
5947,2
5948,2
5949,2
5950,0
5951,1
5952,2
5953,0
5954,1
5955,0
5956,1
5957,0
5958,1
5959,0
5960,2
5961,1
5962,2
5963,2
5964,1
5965,1
5966,0
5967,1
5968,1
5969,0
5970,0
5971,1
5972,1
5973,1
5974,1
5975,1
5976,2
5977,1
5978,1
5979,0
5980,2
5981,0
5982,2
5983,2
5984,1
5985,2
5986,2
5987,2
5988,2
5989,2
5990,1
5991,1
5992,1
5993,1
5994,1
5995,0
5996,0
5997,1
5998,2
5999,0
6000,1
6001,2
6002,1
6003,1
6004,2
6005,2
6006,2
6007,1
6008,1
6009,2
6010,0
6011,2
6012,1
6013,2
6014,1
6015,1
6016,1
6017,0
6018,1
6019,1
6020,1
6021,1
6022,1
6023,1
6024,2
6025,2
6026,2
6027,1
6028,1
6029,0
6030,1
6031,1
6032,2
6033,2
6034,0
6035,0
6036,0
6037,1
6038,0
6039,2
6040,1
6041,2
6042,2
6043,1
6044,1
6045,1
6046,1
6047,1
6048,0
6049,1
6050,1
6051,1
6052,1
6053,1
6054,1
6055,1
6056,1
6057,1
6058,1
6059,1
6060,2
6061,2
6062,2
6063,2
6064,1
6065,2
6066,1
6067,1
6068,2
6069,1
6070,1
6071,1
6072,0
6073,2
6074,0
6075,1
6076,1
6077,1
6078,1
6079,1
6080,1
6081,1
6082,1
6083,1
6084,2
6085,2
6086,2
6087,1
6088,2
6089,1
6090,0
6091,1
6092,0
6093,1
6094,0
6095,2
6096,1
6097,2
6098,2
6099,2
6100,0
6101,0
6102,1
6103,0
6104,0
6105,0
6106,0
6107,1
6108,0
6109,0
6110,1
6111,1
6112,0
6113,0
6114,0
6115,0
6116,0
6117,0
6118,1
6119,0
6120,1
6121,1
6122,1
6123,0
6124,0
6125,1
6126,0
6127,1
6128,0
6129,0
6130,0
6131,1
6132,1
6133,1
6134,0
6135,1
6136,2
6137,2
6138,1
6139,2
6140,0
6141,0
6142,2
6143,0
6144,2
6145,1
6146,2
6147,0
6148,1
6149,1
6150,1
6151,1
6152,1
6153,1
6154,1
6155,1
6156,0
6157,1
6158,1
6159,1
6160,0
6161,0
6162,1
6163,1
6164,1
6165,2
6166,1
6167,0
6168,1
6169,0
6170,2
6171,0
6172,1
6173,2
6174,1
6175,2
6176,2
6177,0
6178,0
6179,1
6180,1
6181,1
6182,1
6183,1
6184,0
6185,1
6186,2
6187,2
6188,2
6189,0
6190,0
6191,1
6192,0
6193,1
6194,0
6195,1
6196,1
6197,1
6198,1
6199,1
6200,1
6201,0
6202,1
6203,1
6204,1
6205,1
6206,2
6207,2
6208,2
6209,2
6210,0
6211,2
6212,2
6213,2
6214,1
6215,1
6216,1
6217,1
6218,2
6219,2
6220,0
6221,1
6222,0
6223,2
6224,2
6225,1
6226,1
6227,0
6228,1
6229,0
6230,1
6231,1
6232,0
6233,1
6234,0
6235,1
6236,1
6237,1
6238,1
6239,1
6240,1
6241,1
6242,1
6243,0
6244,1
6245,1
6246,1
6247,1
6248,1
6249,1
6250,1
6251,0
6252,0
6253,0
6254,2
6255,2
6256,2
6257,1
6258,1
6259,1
6260,1
6261,2
6262,1
6263,1
6264,1
6265,1
6266,1
6267,1
6268,1
6269,2
6270,2
6271,2
6272,2
6273,1
6274,2
6275,2
6276,1
6277,2
6278,1
6279,1
6280,1
6281,0
6282,1
6283,0
6284,0
6285,1
6286,0
6287,0
6288,1
6289,0
6290,2
6291,2
6292,0
6293,1
6294,2
6295,2
6296,1
6297,1
6298,0
6299,0
6300,1
6301,1
6302,0
6303,0
6304,1
6305,1
6306,1
6307,1
6308,2
6309,1
6310,0
6311,2
6312,2
6313,1
6314,1
6315,1
6316,0
6317,1
6318,1
6319,1
6320,0
6321,2
6322,2
6323,1
6324,1
6325,0
6326,0
6327,1
6328,2
6329,1
6330,0
6331,2
6332,2
6333,2
6334,0
6335,2
6336,1
6337,0
6338,0
6339,0
6340,1
6341,0
6342,1
6343,1
6344,1
6345,1
6346,0
6347,0
6348,1
6349,0
6350,1
6351,0
6352,1
6353,1
6354,1
6355,2
6356,2
6357,2
6358,1
6359,1
6360,1
6361,1
6362,2
6363,1
6364,2
6365,2
6366,2
6367,2
6368,0
6369,2
6370,1
6371,1
6372,0
6373,1
6374,1
6375,1
6376,1
6377,2
6378,0
6379,2
6380,2
6381,1
6382,0
6383,1
6384,1
6385,1
6386,1
6387,1
6388,0
6389,0
6390,0
6391,0
6392,0
6393,0
6394,0
6395,0
6396,1
6397,0
6398,1
6399,1
6400,0
6401,1
6402,2
6403,0
6404,0
6405,0
6406,0
6407,0
6408,0
6409,0
6410,1
6411,0
6412,1
6413,0
6414,2
6415,0
6416,1
6417,0
6418,0
6419,2
6420,1
6421,2
6422,2
6423,2
6424,2
6425,0
6426,1
6427,0
6428,0
6429,0
6430,0
6431,0
6432,1
6433,0
6434,1
6435,1
6436,1
6437,1
6438,1
6439,2
6440,2
6441,2
6442,1
6443,1
6444,0
6445,0
6446,0
6447,2
6448,1
6449,0
6450,1
6451,1
6452,2
6453,2
6454,2
6455,0
6456,2
6457,1
6458,0
6459,2
6460,2
6461,0
6462,0
6463,0
6464,2
6465,0
6466,1
6467,0
6468,2
6469,1
6470,1
6471,1
6472,2
6473,0
6474,0
6475,1
6476,2
6477,0
6478,2
6479,1
6480,1
6481,0
6482,1
6483,2
6484,0
6485,1
6486,0
6487,1
6488,2
6489,1
6490,1
6491,1
6492,1
6493,1
6494,2
6495,0
6496,2
6497,0
6498,1
6499,2
6500,1
6501,1
6502,0
6503,0
6504,0
6505,1
6506,2
6507,0
6508,0
6509,0
6510,0
6511,1
6512,0
6513,2
6514,0
6515,1
6516,0
6517,1
6518,1
6519,0
6520,1
6521,2
6522,2
6523,1
6524,1
6525,0
6526,2
6527,0
6528,0
6529,0
6530,1
6531,1
6532,1
6533,0
6534,1
6535,2
6536,2
6537,2
6538,0
6539,0
6540,0
6541,1
6542,0
6543,0
6544,0
6545,2
6546,0
6547,2
6548,2
6549,2
6550,0
6551,2
6552,2
6553,1
6554,2
6555,0
6556,0
6557,2
6558,0
6559,0
6560,0
6561,1
6562,2
6563,0
6564,1
6565,0
6566,1
6567,0
6568,1
6569,0
6570,0
6571,1
6572,2
6573,2
6574,2
6575,0
6576,0
6577,1
6578,1
6579,1
6580,1
6581,1
6582,1
6583,1
6584,1
6585,2
6586,0
6587,1
6588,1
6589,0
6590,1
6591,1
6592,1
6593,2
6594,1
6595,1
6596,1
6597,1
6598,1
6599,1
6600,1
6601,0
6602,1
6603,1
6604,1
6605,0
6606,1
6607,0
6608,1
6609,2
6610,2
6611,2
6612,1
6613,0
6614,0
6615,1
6616,1
6617,1
6618,2
6619,0
6620,1
6621,1
6622,1
6623,1
6624,1
6625,2
6626,0
6627,1
6628,2
6629,1
6630,2
6631,2
6632,0
6633,2
6634,0
6635,2
6636,0
6637,2
6638,2
6639,2
6640,2
6641,0
6642,0
6643,2
6644,0
6645,1
6646,1
6647,1
6648,1
6649,2
6650,0
6651,1
6652,1
6653,2
6654,1
6655,2
6656,1
6657,1
6658,0
6659,0
6660,2
6661,1
6662,2
6663,2
6664,1
6665,0
6666,2
6667,2
6668,2
6669,2
6670,1
6671,1
6672,1
6673,0
6674,0
6675,2
6676,2
6677,2
6678,2
6679,1
6680,1
6681,1
6682,1
6683,1
6684,1
6685,2
6686,1
6687,1
6688,1
6689,1
6690,1
6691,1
6692,1
6693,1
6694,1
6695,1
6696,2
6697,1
6698,1
6699,1
6700,1
6701,1
6702,0
6703,1
6704,0
6705,2
6706,0
6707,0
6708,1
6709,1
6710,0
6711,1
6712,1
6713,1
6714,2
6715,2
6716,2
6717,2
6718,2
6719,2
6720,0
6721,1
6722,1
6723,1
6724,1
6725,1
6726,1
6727,2
6728,1
6729,2
6730,2
6731,1
6732,1
6733,1
6734,1
6735,1
6736,1
6737,1
6738,2
6739,1
6740,2
6741,2
6742,1
6743,1
6744,1
6745,1
6746,0
6747,1
6748,1
6749,1
6750,1
6751,1
6752,1
6753,1
6754,2
6755,2
6756,0
6757,1
6758,1
6759,1
6760,1
6761,1
6762,2
6763,2
6764,0
6765,0
6766,1
6767,0
6768,1
6769,0
6770,2
6771,1
6772,0
6773,0
6774,1
6775,1
6776,1
6777,0
6778,1
6779,1
6780,2
6781,2
6782,2
6783,1
6784,1
6785,1
6786,1
6787,1
6788,2
6789,0
6790,0
6791,0
6792,0
6793,1
6794,1
6795,0
6796,0
6797,0
6798,2
6799,2
6800,2
6801,2
6802,1
6803,1
6804,1
6805,1
6806,1
6807,2
6808,0
6809,1
6810,1
6811,1
6812,1
6813,1
6814,0
6815,2
6816,1
6817,1
6818,0
6819,0
6820,1
6821,1
6822,1
6823,0
6824,0
6825,1
6826,1
6827,2
6828,1
6829,2
6830,2
6831,2
6832,0
6833,2
6834,2
6835,1
6836,1
6837,2
6838,1
6839,2
6840,1
6841,0
6842,0
6843,1
6844,0
6845,0
6846,1
6847,0
6848,1
6849,0
6850,2
6851,2
6852,1
6853,2
6854,0
6855,2
6856,2
6857,1
6858,1
6859,2
6860,1
6861,1
6862,2
6863,1
6864,0
6865,1
6866,1
6867,1
6868,1
6869,1
6870,1
6871,0
6872,1
6873,0
6874,1
6875,1
6876,1
6877,1
6878,1
6879,1
6880,0
6881,1
6882,1
6883,2
6884,2
6885,2
6886,1
6887,1
6888,1
6889,1
6890,1
6891,0
6892,1
6893,1
6894,1
6895,1
6896,1
6897,0
6898,0
6899,1
6900,1
6901,1
6902,1
6903,0
6904,1
6905,1
6906,1
6907,1
6908,1
6909,0
6910,1
6911,1
6912,1
6913,1
6914,1
6915,1
6916,2
6917,0
6918,2
6919,1
6920,1
6921,0
6922,0
6923,1
6924,2
6925,2
6926,2
6927,2
6928,2
6929,1
6930,2
6931,0
6932,1
6933,1
6934,1
6935,1
6936,2
6937,1
6938,1
6939,2
6940,1
6941,0
6942,1
6943,0
6944,1
6945,1
6946,1
6947,1
6948,1
6949,1
6950,0
6951,0
6952,1
6953,0
6954,0
6955,0
6956,2
6957,0
6958,0
6959,1
6960,0
6961,1
6962,1
6963,1
6964,2
6965,0
6966,0
6967,0
6968,1
6969,1
6970,1
6971,1
6972,1
6973,2
6974,1
6975,1
6976,1
6977,1
6978,2
6979,1
6980,1
6981,0
6982,1
6983,2
6984,0
6985,1
6986,1
6987,2
6988,1
6989,2
6990,1
6991,1
6992,0
6993,0
6994,0
6995,1
6996,1
6997,0
6998,0
6999,1
7000,1
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,1
7008,0
7009,0
7010,0
7011,0
7012,1
7013,0
7014,1
7015,1
7016,1
7017,0
7018,0
7019,1
7020,0
7021,1
7022,0
7023,0
7024,1
7025,1
7026,1
7027,0
7028,0
7029,1
7030,1
7031,1
7032,0
7033,0
7034,2
7035,2
7036,2
7037,0
7038,0
7039,1
7040,1
7041,2
7042,1
7043,1
7044,2
7045,0
7046,2
7047,1
7048,2
7049,1
7050,1
7051,1
7052,1
7053,1
7054,2
7055,1
7056,0
7057,1
7058,1
7059,1
7060,2
7061,1
7062,1
7063,2
7064,2
7065,0
7066,2
7067,1
7068,0
7069,1
7070,1
7071,1
7072,1
7073,1
7074,1
7075,1
7076,1
7077,1
7078,1
7079,1
7080,1
7081,1
7082,2
7083,2
7084,1
7085,0
7086,0
7087,2
7088,1
7089,1
7090,2
7091,1
7092,1
7093,1
7094,2
7095,1
7096,1
7097,1
7098,1
7099,0
7100,0
7101,1
7102,0
7103,1
7104,2
7105,2
7106,1
7107,0
7108,1
7109,2
7110,0
7111,2
7112,1
7113,0
7114,2
7115,1
7116,0
7117,0
7118,2
7119,0
7120,2
7121,2
7122,2
7123,0
7124,2
7125,0
7126,0
7127,0
7128,0
7129,2
7130,0
7131,1
7132,1
7133,1
7134,2
7135,1
7136,1
7137,2
7138,1
7139,0
7140,1
7141,1
7142,1
7143,1
7144,1
7145,2
7146,0
7147,0
7148,2
7149,1
7150,1
7151,0
7152,1
7153,0
7154,0
7155,2
7156,2
7157,2
7158,1
7159,1
7160,1
7161,1
7162,1
7163,1
7164,2
7165,1
7166,1
7167,2
7168,2
7169,2
7170,1
7171,0
7172,1
7173,1
7174,1
7175,1
7176,0
7177,1
7178,1
7179,0
7180,0
7181,0
7182,1
7183,1
7184,1
7185,2
7186,1
7187,1
7188,1
7189,1
7190,0
7191,2
7192,2
7193,1
7194,1
7195,0
7196,0
7197,1
7198,1
7199,1
7200,1
7201,0
7202,1
7203,1
7204,0
7205,2
7206,2
7207,2
7208,0
7209,1
7210,0
7211,1
7212,1
7213,1
7214,1
7215,1
7216,1
7217,0
7218,0
7219,0
7220,0
7221,1
7222,1
7223,1
7224,0
7225,1
7226,0
7227,2
7228,0
7229,0
7230,1
7231,1
7232,0
7233,2
7234,2
7235,1
7236,1
7237,1
7238,0
7239,0
7240,2
7241,2
7242,2
7243,0
7244,1
7245,2
7246,1
7247,1
7248,1
7249,0
7250,0
7251,1
7252,1
7253,0
7254,2
7255,1
7256,1
7257,2
7258,1
7259,1
7260,2
7261,1
7262,2
7263,1
7264,2
7265,0
7266,2
7267,2
7268,2
7269,2
7270,0
7271,0
7272,1
7273,2
7274,0
7275,2
7276,2
7277,0
7278,1
7279,0
7280,2
7281,2
7282,2
7283,2
7284,1
7285,1
7286,2
7287,2
7288,1
7289,1
7290,1
7291,1
7292,0
7293,1
7294,1
7295,1
7296,0
7297,1
7298,0
7299,1
7300,1
7301,0
7302,1
7303,0
7304,1
7305,0
7306,0
7307,1
7308,0
7309,1
7310,0
7311,2
7312,1
7313,0
7314,1
7315,2
7316,2
7317,1
7318,1
7319,1
7320,0
7321,0
7322,0
7323,0
7324,0
7325,2
7326,2
7327,1
7328,1
7329,1
7330,1
7331,1
7332,1
7333,0
7334,1
7335,1
7336,0
7337,2
7338,2
7339,2
7340,2
7341,2
7342,1
7343,0
7344,1
7345,0
7346,1
7347,1
7348,0
7349,1
7350,0
7351,0
7352,0
7353,1
7354,2
7355,0
7356,1
7357,1
7358,1
7359,1
7360,1
7361,0
7362,0
7363,1
7364,2
7365,2
7366,0
7367,1
7368,2
7369,2
7370,2
7371,1
7372,1
7373,1
7374,1
7375,2
7376,0
7377,0
7378,1
7379,2
7380,1
7381,2
7382,1
7383,1
7384,0
7385,2
7386,2
7387,0
7388,2
7389,1
7390,1
7391,1
7392,1
7393,1
7394,2
7395,2
7396,1
7397,1
7398,1
7399,1
7400,1
7401,1
7402,1
7403,0
7404,0
7405,1
7406,1
7407,2
7408,2
7409,1
7410,1
7411,1
7412,1
7413,1
7414,1
7415,1
7416,2
7417,2
7418,1
7419,1
7420,1
7421,1
7422,1
7423,1
7424,0
7425,1
7426,1
7427,1
7428,1
7429,0
7430,1
7431,2
7432,2
7433,2
7434,2
7435,1
7436,1
7437,1
7438,1
7439,0
7440,1
7441,1
7442,1
7443,0
7444,0
7445,1
7446,1
7447,0
7448,1
7449,1
7450,1
7451,1
7452,1
7453,0
7454,1
7455,1
7456,0
7457,0
7458,1
7459,1
7460,0
7461,2
7462,2
7463,1
7464,2
7465,2
7466,2
7467,2
7468,0
7469,1
7470,2
7471,2
7472,1
7473,2
7474,2
7475,2
7476,2
7477,1
7478,2
7479,2
7480,2
7481,2
7482,2
7483,1
7484,0
7485,0
7486,1
7487,2
7488,0
7489,0
7490,1
7491,2
7492,1
7493,1
7494,1
7495,0
7496,2
7497,0
7498,1
7499,0
7500,0
7501,0
7502,2
7503,2
7504,0
7505,0
7506,2
7507,1
7508,1
7509,1
7510,1
7511,2
7512,0
7513,0
7514,0
7515,2
7516,2
7517,0
7518,0
7519,0
7520,2
7521,0
7522,0
7523,2
7524,0
7525,0
7526,1
7527,1
7528,0
7529,1
7530,1
7531,1
7532,1
7533,1
7534,1
7535,1
7536,0
7537,1
7538,1
7539,1
7540,1
7541,0
7542,0
7543,0
7544,0
7545,0
7546,1
7547,1
7548,1
7549,0
7550,2
7551,0
7552,0
7553,2
7554,0
7555,2
7556,1
7557,0
7558,2
7559,1
7560,2
7561,2
7562,0
7563,0
7564,1
7565,1
7566,2
7567,0
7568,0
7569,1
7570,0
7571,1
7572,2
7573,1
7574,1
7575,1
7576,1
7577,2
7578,2
7579,1
7580,1
7581,2
7582,2
7583,2
7584,2
7585,2
7586,1
7587,1
7588,1
7589,0
7590,1
7591,0
7592,2
7593,2
7594,2
7595,1
7596,2
7597,2
7598,0
7599,2
7600,0
7601,1
7602,2
7603,1
7604,1
7605,1
7606,0
7607,0
7608,1
7609,1
7610,0
7611,2
7612,2
7613,0
7614,2
7615,2
7616,0
7617,0
7618,1
7619,1
7620,2
7621,0
7622,2
7623,2
7624,2
7625,0
7626,1
7627,2
7628,2
7629,2
7630,2
7631,2
7632,2
7633,2
7634,2
7635,0
7636,1
7637,2
7638,2
7639,2
7640,2
7641,1
7642,1
7643,1
7644,1
7645,2
7646,1
7647,1
7648,1
7649,0
7650,0
7651,1
7652,2
7653,1
7654,1
7655,0
7656,0
7657,1
7658,1
7659,1
7660,1
7661,2
7662,0
7663,1
7664,1
7665,0
7666,0
7667,2
7668,0
7669,0
7670,0
7671,1
7672,1
7673,1
7674,0
7675,1
7676,0
7677,1
7678,1
7679,1
7680,1
7681,1
7682,1
7683,1
7684,1
7685,2
7686,1
7687,2
7688,2
7689,1
7690,2
7691,2
7692,1
7693,1
7694,1
7695,1
7696,1
7697,1
7698,0
7699,2
7700,1
7701,2
7702,2
7703,0
7704,0
7705,2
7706,1
7707,2
7708,1
7709,1
7710,1
7711,0
7712,1
7713,1
7714,1
7715,2
7716,2
7717,1
7718,1
7719,0
7720,1
7721,0
7722,0
7723,0
7724,2
7725,1
7726,2
7727,1
7728,2
7729,1
7730,2
7731,2
7732,0
7733,2
7734,2
7735,2
7736,0
7737,1
7738,1
7739,2
7740,0
7741,2
7742,1
7743,2
7744,2
7745,0
7746,2
7747,1
7748,2
7749,1
7750,0
7751,2
7752,0
7753,0
7754,1
7755,1
7756,1
7757,2
7758,0
7759,2
7760,0
7761,1
7762,0
7763,0
7764,2
7765,1
7766,0
7767,0
7768,2
7769,1
7770,0
7771,1
7772,0
7773,2
7774,0
7775,0
7776,0
7777,0
7778,2
7779,2
7780,0
7781,2
7782,0
7783,0
7784,2
7785,2
7786,2
7787,2
7788,2
7789,0
7790,2
7791,2
7792,2
7793,2
7794,1
7795,1
7796,1
7797,1
7798,2
7799,2
7800,2
7801,0
7802,0
7803,1
7804,1
7805,1
7806,2
7807,1
7808,1
7809,1
7810,1
7811,1
7812,0
7813,2
7814,1
7815,0
7816,2
7817,1
7818,0
7819,2
7820,1
7821,0
7822,2
7823,2
7824,2
7825,1
7826,0
7827,1
7828,1
7829,1
7830,0
7831,1
7832,2
7833,1
7834,1
7835,1
7836,2
7837,1
7838,1
7839,2
7840,1
7841,2
7842,1
7843,1
7844,0
7845,2
7846,2
7847,0
7848,1
7849,0
7850,0
7851,0
7852,0
7853,2
7854,1
7855,2
7856,2
7857,0
7858,0
7859,0
7860,1
7861,2
7862,2
7863,0
7864,2
7865,1
7866,1
7867,2
7868,1
7869,1
7870,1
7871,1
7872,0
7873,1
7874,1
7875,1
7876,1
7877,1
7878,1
7879,0
7880,1
7881,0
7882,1
7883,1
7884,2
7885,1
7886,0
7887,0
7888,1
7889,2
7890,0
7891,0
7892,0
7893,2
7894,0
7895,1
7896,0
7897,0
7898,1
7899,0
7900,2
7901,0
7902,0
7903,0
7904,0
7905,0
7906,2
7907,1
7908,1
7909,1
7910,1
7911,2
7912,2
7913,2
7914,1
7915,0
7916,1
7917,2
7918,2
7919,1
7920,2
7921,1
7922,1
7923,2
7924,0
7925,2
7926,1
7927,0
7928,1
7929,1
7930,1
7931,1
7932,1
7933,1
7934,1
7935,1
7936,1
7937,1
7938,0
7939,0
7940,1
7941,1
7942,1
7943,1
7944,0
7945,1
7946,0
7947,1
7948,2
7949,0
7950,1
7951,0
7952,2
7953,2
7954,1
7955,2
7956,1
7957,0
7958,1
7959,1
7960,1
7961,1
7962,0
7963,2
7964,0
7965,1
7966,1
7967,1
7968,2
7969,2
7970,2
7971,1
7972,1
7973,1
7974,2
7975,1
7976,1
7977,2
7978,2
7979,0
7980,2
7981,0
7982,1
7983,1
7984,2
7985,0
7986,2
7987,0
7988,2
7989,0
7990,0
7991,2
7992,1
7993,1
7994,1
7995,2
7996,1
7997,1
7998,1
7999,1
8000,1
8001,1
8002,2
8003,2
8004,1
8005,0
8006,1
8007,0
8008,0
8009,2
8010,1
8011,0
8012,1
8013,0
8014,1
8015,0
8016,1
8017,1
8018,0
8019,2
8020,1
8021,2
8022,0
8023,1
8024,2
8025,2
8026,2
8027,0
8028,2
8029,2
8030,2
8031,0
8032,2
8033,0
8034,2
8035,0
8036,2
8037,2
8038,1
8039,1
8040,1
8041,2
8042,2
8043,0
8044,0
8045,0
8046,0
8047,0
8048,1
8049,0
8050,2
8051,0
8052,2
8053,1
8054,2
8055,0
8056,1
8057,0
8058,0
8059,0
8060,0
8061,2
8062,2
8063,0
8064,2
8065,0
8066,0
8067,2
8068,0
8069,1
8070,0
8071,0
8072,1
8073,0
8074,1
8075,1
8076,1
8077,1
8078,2
8079,0
8080,1
8081,1
8082,1
8083,1
8084,1
8085,0
8086,0
8087,1
8088,1
8089,0
8090,1
8091,2
8092,1
8093,0
8094,1
8095,0
8096,0
8097,0
8098,1
8099,1
8100,2
8101,1
8102,0
8103,2
8104,1
8105,2
8106,2
8107,1
8108,0
8109,0
8110,0
8111,2
8112,2
8113,0
8114,0
8115,2
8116,1
8117,1
8118,0
8119,0
8120,0
8121,1
8122,0
8123,2
8124,2
8125,0
8126,0
8127,1
8128,0
8129,1
8130,0
8131,0
8132,0
8133,1
8134,1
8135,1
8136,1
8137,1
8138,1
8139,1
8140,1
8141,0
8142,1
8143,1
8144,1
8145,1
8146,1
8147,1
8148,0
8149,2
8150,0
8151,2
8152,2
8153,0
8154,1
8155,0
8156,1
8157,0
8158,0
8159,1
8160,1
8161,1
8162,2
8163,0
8164,2
8165,2
8166,2
8167,2
8168,2
8169,2
8170,1
8171,2
8172,1
8173,0
8174,2
8175,1
8176,1
8177,1
8178,0
8179,0
8180,1
8181,1
8182,1
8183,2
8184,2
8185,0
8186,1
8187,1
8188,0
8189,1
8190,1
8191,1
8192,1
8193,1
8194,0
8195,1
8196,1
8197,1
8198,0
8199,2
8200,2
8201,1
8202,0
8203,0
8204,1
8205,2
8206,1
8207,1
8208,1
8209,1
8210,2
8211,2
8212,2
8213,2
8214,1
8215,1
8216,0
8217,0
8218,1
8219,1
8220,1
8221,1
8222,1
8223,1
8224,1
8225,2
8226,0
8227,1
8228,1
8229,0
8230,1
8231,1
8232,1
8233,1
8234,1
8235,1
8236,1
8237,0
8238,0
8239,0
8240,0
8241,1
8242,0
8243,1
8244,2
8245,1
8246,1
8247,1
8248,1
8249,0
8250,1
8251,2
8252,1
8253,1
8254,2
8255,2
8256,0
8257,1
8258,1
8259,1
8260,0
8261,0
8262,1
8263,1
8264,1
8265,0
8266,2
8267,1
8268,2
8269,0
8270,2
8271,0
8272,0
8273,0
8274,1
8275,0
8276,1
8277,1
8278,1
8279,0
8280,1
8281,1
8282,0
8283,2
8284,0
8285,2
8286,0
8287,2
8288,1
8289,0
8290,0
8291,2
8292,1
8293,2
8294,2
8295,1
8296,1
8297,1
8298,1
8299,2
8300,2
8301,2
8302,0
8303,1
8304,2
8305,2
8306,2
8307,2
8308,0
8309,1
8310,2
8311,1
8312,2
8313,2
8314,1
8315,1
8316,1
8317,1
8318,1
8319,0
8320,0
8321,1
8322,1
8323,1
8324,0
8325,2
8326,0
8327,0
8328,1
8329,0
8330,1
8331,2
8332,1
8333,2
8334,2
8335,0
8336,1
8337,2
8338,1
8339,1
8340,0
8341,1
8342,1
8343,1
8344,0
8345,1
8346,2
8347,0
8348,2
8349,2
8350,2
8351,1
8352,1
8353,0
8354,1
8355,0
8356,1
8357,1
8358,0
8359,1
8360,1
8361,2
8362,1
8363,1
8364,2
8365,2
8366,1
8367,1
8368,0
8369,1
8370,0
8371,1
8372,0
8373,2
8374,2
8375,2
8376,2
8377,2
8378,2
8379,2
8380,2
8381,0
8382,1
8383,2
8384,2
8385,1
8386,1
8387,1
8388,1
8389,1
8390,0
8391,1
8392,1
8393,2
8394,1
8395,1
8396,0
8397,1
8398,1
8399,1
8400,1
8401,1
8402,0
8403,1
8404,1
8405,1
8406,1
8407,1
8408,1
8409,1
8410,1
8411,1
8412,1
8413,1
8414,0
8415,1
8416,1
8417,1
8418,0
8419,1
8420,1
8421,1
8422,0
8423,1
8424,0
8425,0
8426,2
8427,0
8428,2
8429,1
8430,1
8431,0
8432,1
8433,1
8434,0
8435,1
8436,1
8437,2
8438,1
8439,0
8440,1
8441,1
8442,1
8443,1
8444,2
8445,0
8446,0
8447,0
8448,0
8449,1
8450,0
8451,2
8452,2
8453,0
8454,2
8455,0
8456,2
8457,1
8458,0
8459,0
8460,2
8461,2
8462,2
8463,1
8464,1
8465,1
8466,1
8467,0
8468,1
8469,1
8470,0
8471,1
8472,0
8473,1
8474,0
8475,0
8476,1
8477,1
8478,1
8479,2
8480,1
8481,1
8482,1
8483,1
8484,1
8485,1
8486,2
8487,2
8488,2
8489,1
8490,1
8491,2
8492,2
8493,2
8494,2
8495,1
8496,1
8497,2
8498,0
8499,2
8500,1
8501,0
8502,2
8503,0
8504,0
8505,2
8506,0
8507,0
8508,0
8509,0
8510,0
8511,0
8512,0
8513,0
8514,2
8515,2
8516,1
8517,2
8518,0
8519,1
8520,1
8521,2
8522,1
8523,1
8524,1
8525,1
8526,1
8527,1
8528,0
8529,0
8530,1
8531,0
8532,2
8533,2
8534,1
8535,1
8536,1
8537,0
8538,1
8539,1
8540,1
8541,1
8542,1
8543,2
8544,1
8545,2
8546,0
8547,2
8548,1
8549,2
8550,2
8551,0
8552,1
8553,1
8554,0
8555,1
8556,1
8557,0
8558,0
8559,0
8560,1
8561,0
8562,1
8563,0
8564,0
8565,1
8566,0
8567,2
8568,1
8569,0
8570,0
8571,1
8572,0
8573,0
8574,0
8575,0
8576,0
8577,0
8578,1
8579,1
8580,1
8581,2
8582,2
8583,1
8584,1
8585,2
8586,0
8587,2
8588,1
8589,2
8590,0
8591,2
